Time[s], Data[Decimal]
0.000000000000000, 0
0.710416541666667, 1
0.710416958333333, 0
0.710417791666667, 1
0.710418208333333, 0
0.710419041666667, 1
0.710419458333333, 0
0.710420291666667, 1
0.710420708333333, 0
0.710421541666667, 1
0.710421958333333, 0
0.710422791666667, 1
0.710423208333333, 0
0.710424041666667, 1
0.710424458333333, 0
0.710425291666667, 1
0.710425708333333, 0
0.710426541666667, 1
0.710427375000000, 0
0.710427791666667, 1
0.710428625000000, 0
0.710429041666667, 1
0.710429875000000, 0
0.710430291666667, 1
0.710431125000000, 0
0.710431541666667, 1
0.710432375000000, 0
0.710432791666667, 1
0.710433625000000, 0
0.710434041666667, 1
0.710434875000000, 0
0.710435291666667, 1
0.710436125000000, 0
0.710436541666667, 1
0.710436958333333, 0
0.710437791666667, 1
0.710438208333333, 0
0.710439041666667, 1
0.710439458333333, 0
0.710440291666667, 1
0.710440708333333, 0
0.710441541666667, 1
0.710441958333333, 0
0.710442791666667, 1
0.710443208333333, 0
0.710444041666667, 1
0.710444458333333, 0
0.710445291666667, 1
0.710445708333333, 0
0.710446541666667, 1
0.710446958333333, 0
0.710447791666667, 1
0.710448208333333, 0
0.710449041666667, 1
0.710449458333333, 0
0.710450291666667, 1
0.710450708333333, 0
0.710451541666667, 1
0.710451958333333, 0
0.710452791666667, 1
0.710453208333333, 0
0.710454041666667, 1
0.710454458333333, 0
0.710455291666667, 1
0.710455708333333, 0
0.710456541666667, 1
0.710457375000000, 0
0.710457791666667, 1
0.710458625000000, 0
0.710459041666667, 1
0.710459875000000, 0
0.710460291666667, 1
0.710461125000000, 0
0.710461541666667, 1
0.710462375000000, 0
0.710462791666667, 1
0.710463625000000, 0
0.710464041666667, 1
0.710464875000000, 0
0.710465291666667, 1
0.710466125000000, 0
0.710466541666667, 1
0.710466958333333, 0
0.710467791666667, 1
0.710468208333333, 0
0.710469041666667, 1
0.710469500000000, 0
0.710470291666667, 1
0.710470750000000, 0
0.710471541666667, 1
0.710472000000000, 0
0.710472791666667, 1
0.710473250000000, 0
0.710474041666667, 1
0.710474500000000, 0
0.710475333333333, 1
0.710475750000000, 0
0.710476583333333, 1
0.710477000000000, 0
0.710477833333333, 1
0.710478250000000, 0
0.710479083333333, 1
0.710479500000000, 0
0.710480291666667, 1
0.710480750000000, 0
0.710481541666667, 1
0.710482000000000, 0
0.710482833333333, 1
0.710483250000000, 0
0.710484041666667, 1
0.710484500000000, 0
0.710485291666667, 1
0.710485708333333, 0
0.710486541666667, 1
0.710487375000000, 0
0.710487791666667, 1
0.710488625000000, 0
0.710489041666667, 1
0.710489875000000, 0
0.710490291666667, 1
0.710491125000000, 0
0.710491541666667, 1
0.710492416666667, 0
0.710492791666667, 1
0.710493666666667, 0
0.710494041666667, 1
0.710494916666667, 0
0.710495291666667, 1
0.710496166666667, 0
0.710496583333333, 1
0.710497000000000, 0
0.710497833333333, 1
0.710498250000000, 0
0.710499083333333, 1
0.710499500000000, 0
0.710500333333333, 1
0.710500750000000, 0
0.710501583333333, 1
0.710502000000000, 0
0.710502833333333, 1
0.710503250000000, 0
0.710504083333333, 1
0.710504500000000, 0
0.710505333333333, 1
0.710505750000000, 0
0.710506583333333, 1
0.710507000000000, 0
0.710507833333333, 1
0.710508250000000, 0
0.710509083333333, 1
0.710509500000000, 0
0.710510333333333, 1
0.710510750000000, 0
0.710511583333333, 1
0.710512000000000, 0
0.710512833333333, 1
0.710513250000000, 0
0.710514083333333, 1
0.710514500000000, 0
0.710515333333333, 1
0.710515750000000, 0
0.710516583333333, 1
0.710517416666667, 0
0.710517833333333, 1
0.710518666666667, 0
0.710519083333333, 1
0.710519916666667, 0
0.710520333333333, 1
0.710521166666667, 0
0.710521583333333, 1
0.710522416666667, 0
0.710522833333333, 1
0.710523666666667, 0
0.710524083333333, 1
0.710524916666667, 0
0.710525333333333, 1
0.710526166666667, 0
0.710526583333333, 1
0.710527000000000, 0
0.710527833333333, 1
0.710528250000000, 0
0.710529083333333, 1
0.710529500000000, 0
0.710530333333333, 1
0.710530750000000, 0
0.710531583333333, 1
0.710532000000000, 0
0.710532833333333, 1
0.710533250000000, 0
0.710534083333333, 1
0.710534500000000, 0
0.710535333333333, 1
0.710535750000000, 0
0.710536583333333, 1
0.710537000000000, 0
0.710537833333333, 1
0.710538250000000, 0
0.710539083333333, 1
0.710539500000000, 0
0.710540333333333, 1
0.710540750000000, 0
0.710541583333333, 1
0.710542000000000, 0
0.710542833333333, 1
0.710543250000000, 0
0.710544083333333, 1
0.710544500000000, 0
0.710545333333333, 1
0.710545750000000, 0
0.710546583333333, 1
0.710547416666667, 0
0.710547833333333, 1
0.710548666666667, 0
0.710549083333333, 1
0.710549916666667, 0
0.710550333333333, 1
0.710551166666667, 0
0.710551583333333, 1
0.710552416666667, 0
0.710552833333333, 1
0.710553666666667, 0
0.710554083333333, 1
0.710554916666667, 0
0.710555333333333, 1
0.710556166666667, 0
0.710556583333333, 1
0.710557000000000, 0
0.710557833333333, 1
0.710558250000000, 0
0.710559083333333, 1
0.710559500000000, 0
0.710560333333333, 1
0.710560750000000, 0
0.710561583333333, 1
0.710562000000000, 0
0.710562833333333, 1
0.710563250000000, 0
0.710564083333333, 1
0.710564500000000, 0
0.710565333333333, 1
0.710565750000000, 0
0.710566583333333, 1
0.710567000000000, 0
0.710567833333333, 1
0.710568250000000, 0
0.710569083333333, 1
0.710569500000000, 0
0.710570333333333, 1
0.710570750000000, 0
0.710571583333333, 1
0.710572000000000, 0
0.710572833333333, 1
0.710573250000000, 0
0.710574083333333, 1
0.710574500000000, 0
0.710575333333333, 1
0.710575750000000, 0
0.710576583333333, 1
0.710577416666667, 0
0.710577833333333, 1
0.710578666666667, 0
0.710579083333333, 1
0.710579916666667, 0
0.710580333333333, 1
0.710581166666667, 0
0.710581583333333, 1
0.710582416666667, 0
0.710582833333333, 1
0.710583666666667, 0
0.710584083333333, 1
0.710584916666667, 0
0.710585333333333, 1
0.710586166666667, 0
0.710586583333333, 1
0.710587000000000, 0
0.710587833333333, 1
0.710588250000000, 0
0.710589083333333, 1
0.710589500000000, 0
0.710590333333333, 1
0.710590750000000, 0
0.710591583333333, 1
0.710592000000000, 0
0.710592833333333, 1
0.710593250000000, 0
0.710594083333333, 1
0.710594500000000, 0
0.710595333333333, 1
0.710595750000000, 0
0.710596583333333, 1
0.710597000000000, 0
0.710597833333333, 1
0.710598250000000, 0
0.710599083333333, 1
0.710599500000000, 0
0.710600333333333, 1
0.710600750000000, 0
0.710601583333333, 1
0.710602000000000, 0
0.710602833333333, 1
0.710603250000000, 0
0.710604083333333, 1
0.710604500000000, 0
0.710605333333333, 1
0.710605750000000, 0
0.710606583333333, 1
0.710607416666667, 0
0.710607833333333, 1
0.710608666666667, 0
0.710609083333333, 1
0.710609916666667, 0
0.710610333333333, 1
0.710611166666667, 0
0.710611583333333, 1
0.710612416666667, 0
0.710612833333333, 1
0.710613666666667, 0
0.710614083333333, 1
0.710614916666667, 0
0.710615333333333, 1
0.710616166666667, 0
0.710616583333333, 1
0.710617000000000, 0
0.710617833333333, 1
0.710618250000000, 0
0.710619083333333, 1
0.710619500000000, 0
0.710620333333333, 1
0.710620750000000, 0
0.710621583333333, 1
0.710622000000000, 0
0.710622833333333, 1
0.710623250000000, 0
0.710624083333333, 1
0.710624500000000, 0
0.710625333333333, 1
0.710625750000000, 0
0.710626583333333, 1
0.710627000000000, 0
0.710627833333333, 1
0.710628250000000, 0
0.710629083333333, 1
0.710629500000000, 0
0.710630333333333, 1
0.710630750000000, 0
0.710631583333333, 1
0.710632000000000, 0
0.710632833333333, 1
0.710633250000000, 0
0.710634083333333, 1
0.710634500000000, 0
0.710635333333333, 1
0.710635750000000, 0
0.710636583333333, 1
0.710637416666667, 0
0.710637833333333, 1
0.710638666666667, 0
0.710639083333333, 1
0.710639916666667, 0
0.710640333333333, 1
0.710641166666667, 0
0.710641583333333, 1
0.710642416666667, 0
0.710642833333333, 1
0.710643666666667, 0
0.710644083333333, 1
0.710644916666667, 0
0.710645333333333, 1
0.710646166666667, 0
0.710646583333333, 1
0.710647000000000, 0
0.710647833333333, 1
0.710648250000000, 0
0.710649083333333, 1
0.710649500000000, 0
0.710650333333333, 1
0.710650750000000, 0
0.710651583333333, 1
0.710652000000000, 0
0.710652833333333, 1
0.710653250000000, 0
0.710654083333333, 1
0.710654500000000, 0
0.710655333333333, 1
0.710655750000000, 0
0.710656583333333, 1
0.710657000000000, 0
0.710657833333333, 1
0.710658250000000, 0
0.710659083333333, 1
