Time[s], Data[Decimal]
0.000000000000000, 0
0.254323916666667, 1
0.254324333333333, 0
0.254325166666667, 1
0.254325583333333, 0
0.254326416666667, 1
0.254326833333333, 0
0.254327666666667, 1
0.254328083333333, 0
0.254328916666667, 1
0.254329333333333, 0
0.254330166666667, 1
0.254330583333333, 0
0.254331416666667, 1
0.254331833333333, 0
0.254332666666667, 1
0.254333083333333, 0
0.254333916666667, 1
0.254334750000000, 0
0.254335166666667, 1
0.254336000000000, 0
0.254336416666667, 1
0.254337250000000, 0
0.254337666666667, 1
0.254338500000000, 0
0.254338916666667, 1
0.254339750000000, 0
0.254340166666667, 1
0.254341000000000, 0
0.254341416666667, 1
0.254342250000000, 0
0.254342666666667, 1
0.254343500000000, 0
0.254343916666667, 1
0.254344333333333, 0
0.254345166666667, 1
0.254345583333333, 0
0.254346416666667, 1
0.254346833333333, 0
0.254347666666667, 1
0.254348083333333, 0
0.254348916666667, 1
0.254349333333333, 0
0.254350166666667, 1
0.254350583333333, 0
0.254351416666667, 1
0.254351833333333, 0
0.254352666666667, 1
0.254353083333333, 0
0.254353916666667, 1
0.254354333333333, 0
0.254355166666667, 1
0.254355583333333, 0
0.254356416666667, 1
0.254356833333333, 0
0.254357666666667, 1
0.254358083333333, 0
0.254358916666667, 1
0.254359333333333, 0
0.254360166666667, 1
0.254360583333333, 0
0.254361416666667, 1
0.254361833333333, 0
0.254362666666667, 1
0.254363083333333, 0
0.254363916666667, 1
0.254364750000000, 0
0.254365166666667, 1
0.254366000000000, 0
0.254366416666667, 1
0.254367250000000, 0
0.254367666666667, 1
0.254368500000000, 0
0.254368916666667, 1
0.254369750000000, 0
0.254370166666667, 1
0.254371000000000, 0
0.254371416666667, 1
0.254372250000000, 0
0.254372666666667, 1
0.254373500000000, 0
0.254373916666667, 1
0.254374333333333, 0
0.254375166666667, 1
0.254375583333333, 0
0.254376416666667, 1
0.254376833333333, 0
0.254377666666667, 1
0.254378083333333, 0
0.254378916666667, 1
0.254379333333333, 0
0.254380166666667, 1
0.254380583333333, 0
0.254381416666667, 1
0.254381833333333, 0
0.254382666666667, 1
0.254383083333333, 0
0.254383916666667, 1
0.254384333333333, 0
0.254385166666667, 1
0.254385583333333, 0
0.254386416666667, 1
0.254386833333333, 0
0.254387666666667, 1
0.254388083333333, 0
0.254388916666667, 1
0.254389333333333, 0
0.254390166666667, 1
0.254390583333333, 0
0.254391416666667, 1
0.254391833333333, 0
0.254392666666667, 1
0.254393083333333, 0
0.254393916666667, 1
0.254394750000000, 0
0.254395166666667, 1
0.254396000000000, 0
0.254396416666667, 1
0.254397250000000, 0
0.254397666666667, 1
0.254398500000000, 0
0.254398916666667, 1
0.254399750000000, 0
0.254400166666667, 1
0.254401000000000, 0
0.254401416666667, 1
0.254402250000000, 0
0.254402666666667, 1
0.254403500000000, 0
0.254403916666667, 1
0.254404333333333, 0
0.254405166666667, 1
0.254405583333333, 0
0.254406416666667, 1
0.254406833333333, 0
0.254407666666667, 1
0.254408083333333, 0
0.254408916666667, 1
0.254409333333333, 0
0.254410166666667, 1
0.254410583333333, 0
0.254411416666667, 1
0.254411833333333, 0
0.254412666666667, 1
0.254413083333333, 0
0.254413916666667, 1
0.254414333333333, 0
0.254415166666667, 1
0.254415583333333, 0
0.254416416666667, 1
0.254416833333333, 0
0.254417666666667, 1
0.254418083333333, 0
0.254418916666667, 1
0.254419333333333, 0
0.254420166666667, 1
0.254420583333333, 0
0.254421416666667, 1
0.254421833333333, 0
0.254422666666667, 1
0.254423083333333, 0
0.254423916666667, 1
0.254424750000000, 0
0.254425166666667, 1
0.254426000000000, 0
0.254426416666667, 1
0.254427250000000, 0
0.254427666666667, 1
0.254428500000000, 0
0.254428916666667, 1
0.254429750000000, 0
0.254430166666667, 1
0.254431000000000, 0
0.254431416666667, 1
0.254432250000000, 0
0.254432666666667, 1
0.254433500000000, 0
0.254433916666667, 1
0.254434333333333, 0
0.254435166666667, 1
0.254435583333333, 0
0.254436416666667, 1
0.254436833333333, 0
0.254437666666667, 1
0.254438083333333, 0
0.254438916666667, 1
0.254439333333333, 0
0.254440166666667, 1
0.254440583333333, 0
0.254441416666667, 1
0.254441833333333, 0
0.254442666666667, 1
0.254443083333333, 0
0.254443916666667, 1
0.254444333333333, 0
0.254445166666667, 1
0.254445583333333, 0
0.254446416666667, 1
0.254446833333333, 0
0.254447666666667, 1
0.254448083333333, 0
0.254448916666667, 1
0.254449333333333, 0
0.254450166666667, 1
0.254450583333333, 0
0.254451416666667, 1
0.254451833333333, 0
0.254452666666667, 1
0.254453083333333, 0
0.254453916666667, 1
0.254454750000000, 0
0.254455166666667, 1
0.254456000000000, 0
0.254456416666667, 1
0.254457250000000, 0
0.254457666666667, 1
0.254458500000000, 0
0.254458916666667, 1
0.254459750000000, 0
0.254460166666667, 1
0.254461000000000, 0
0.254461416666667, 1
0.254462250000000, 0
0.254462666666667, 1
0.254463500000000, 0
0.254463916666667, 1
0.254464333333333, 0
0.254465166666667, 1
0.254465583333333, 0
0.254466416666667, 1
0.254466833333333, 0
0.254467666666667, 1
0.254468083333333, 0
0.254468916666667, 1
0.254469333333333, 0
0.254470166666667, 1
0.254470583333333, 0
0.254471416666667, 1
0.254471833333333, 0
0.254472666666667, 1
0.254473083333333, 0
0.254473916666667, 1
0.254474333333333, 0
0.254475166666667, 1
0.254475583333333, 0
0.254476416666667, 1
0.254476833333333, 0
0.254477666666667, 1
0.254478083333333, 0
0.254478916666667, 1
0.254479333333333, 0
0.254480166666667, 1
0.254480583333333, 0
0.254481416666667, 1
0.254481833333333, 0
0.254482666666667, 1
0.254483083333333, 0
0.254483916666667, 1
0.254484750000000, 0
0.254485166666667, 1
0.254486000000000, 0
0.254486416666667, 1
0.254487250000000, 0
0.254487666666667, 1
0.254488500000000, 0
0.254488916666667, 1
0.254489750000000, 0
0.254490166666667, 1
0.254491000000000, 0
0.254491416666667, 1
0.254492250000000, 0
0.254492666666667, 1
0.254493500000000, 0
0.254493916666667, 1
0.254494333333333, 0
0.254495166666667, 1
0.254495583333333, 0
0.254496416666667, 1
0.254496833333333, 0
0.254497666666667, 1
0.254498083333333, 0
0.254498916666667, 1
0.254499333333333, 0
0.254500166666667, 1
0.254500583333333, 0
0.254501416666667, 1
0.254501833333333, 0
0.254502666666667, 1
0.254503083333333, 0
0.254503916666667, 1
0.254504333333333, 0
0.254505166666667, 1
0.254505583333333, 0
0.254506416666667, 1
0.254506833333333, 0
0.254507666666667, 1
0.254508083333333, 0
0.254508916666667, 1
0.254509333333333, 0
0.254510166666667, 1
0.254510583333333, 0
0.254511416666667, 1
0.254511833333333, 0
0.254512666666667, 1
0.254513083333333, 0
0.254513916666667, 1
0.254514750000000, 0
0.254515166666667, 1
0.254516000000000, 0
0.254516416666667, 1
0.254517250000000, 0
0.254517666666667, 1
0.254518500000000, 0
0.254518916666667, 1
0.254519750000000, 0
0.254520166666667, 1
0.254521000000000, 0
0.254521416666667, 1
0.254522250000000, 0
0.254522666666667, 1
0.254523500000000, 0
0.254523916666667, 1
0.254524333333333, 0
0.254525166666667, 1
0.254525583333333, 0
0.254526416666667, 1
0.254526833333333, 0
0.254527666666667, 1
0.254528083333333, 0
0.254528916666667, 1
0.254529333333333, 0
0.254530166666667, 1
0.254530583333333, 0
0.254531416666667, 1
0.254531833333333, 0
0.254532666666667, 1
0.254533083333333, 0
0.254533916666667, 1
0.254534333333333, 0
0.254535166666667, 1
0.254535583333333, 0
0.254536416666667, 1
0.254536833333333, 0
0.254537666666667, 1
0.254538083333333, 0
0.254538916666667, 1
0.254539333333333, 0
0.254540166666667, 1
0.254540583333333, 0
0.254541416666667, 1
0.254541833333333, 0
0.254542666666667, 1
0.254543083333333, 0
0.254543916666667, 1
0.254544750000000, 0
0.254545166666667, 1
0.254546000000000, 0
0.254546416666667, 1
0.254547250000000, 0
0.254547666666667, 1
0.254548500000000, 0
0.254548916666667, 1
0.254549750000000, 0
0.254550166666667, 1
0.254551000000000, 0
0.254551416666667, 1
0.254552250000000, 0
0.254552666666667, 1
0.254553500000000, 0
0.254553916666667, 1
0.254554333333333, 0
0.254555166666667, 1
0.254555583333333, 0
0.254556416666667, 1
0.254556833333333, 0
0.254557666666667, 1
0.254558083333333, 0
0.254558916666667, 1
0.254559333333333, 0
0.254560166666667, 1
0.254560583333333, 0
0.254561416666667, 1
0.254561833333333, 0
0.254562666666667, 1
0.254563083333333, 0
0.254563916666667, 1
0.254564333333333, 0
0.254565166666667, 1
0.254565583333333, 0
0.254566416666667, 1
