Time[s], Data[Decimal]
0.000000000000000, 0
0.891110416666667, 1
0.891110833333333, 0
0.891111666666667, 1
0.891112083333333, 0
0.891112916666667, 1
0.891113333333333, 0
0.891114166666667, 1
0.891114583333333, 0
0.891115416666667, 1
0.891115833333333, 0
0.891116666666667, 1
0.891117083333333, 0
0.891117916666667, 1
0.891118333333333, 0
0.891119166666667, 1
0.891119583333333, 0
0.891120416666667, 1
0.891121250000000, 0
0.891121666666667, 1
0.891122500000000, 0
0.891122916666667, 1
0.891123750000000, 0
0.891124166666667, 1
0.891125000000000, 0
0.891125416666667, 1
0.891126250000000, 0
0.891126666666667, 1
0.891127500000000, 0
0.891127916666667, 1
0.891128750000000, 0
0.891129166666667, 1
0.891130000000000, 0
0.891130416666667, 1
0.891130833333333, 0
0.891131666666667, 1
0.891132083333333, 0
0.891132916666667, 1
0.891133333333333, 0
0.891134166666667, 1
0.891134583333333, 0
0.891135416666667, 1
0.891135833333333, 0
0.891136666666667, 1
0.891137083333333, 0
0.891137916666667, 1
0.891138333333333, 0
0.891139166666667, 1
0.891139583333333, 0
0.891140416666667, 1
0.891140833333333, 0
0.891141666666667, 1
0.891142083333333, 0
0.891142916666667, 1
0.891143333333333, 0
0.891144166666667, 1
0.891144583333333, 0
0.891145416666667, 1
0.891145833333333, 0
0.891146666666667, 1
0.891147083333333, 0
0.891147916666667, 1
0.891148333333333, 0
0.891149166666667, 1
0.891149583333333, 0
0.891150416666667, 1
0.891151250000000, 0
0.891151666666667, 1
0.891152500000000, 0
0.891152916666667, 1
0.891153750000000, 0
0.891154166666667, 1
0.891155000000000, 0
0.891155416666667, 1
0.891156250000000, 0
0.891156666666667, 1
0.891157500000000, 0
0.891157916666667, 1
0.891158750000000, 0
0.891159166666667, 1
0.891160000000000, 0
0.891160416666667, 1
0.891160833333333, 0
0.891161666666667, 1
0.891162083333333, 0
0.891162916666667, 1
0.891163333333333, 0
0.891164166666667, 1
0.891164583333333, 0
0.891165416666667, 1
0.891165833333333, 0
0.891166666666667, 1
0.891167083333333, 0
0.891167916666667, 1
0.891168333333333, 0
0.891169166666667, 1
0.891169583333333, 0
0.891170416666667, 1
0.891170833333333, 0
0.891171666666667, 1
0.891172083333333, 0
0.891172916666667, 1
0.891173333333333, 0
0.891174166666667, 1
0.891174583333333, 0
0.891175416666667, 1
0.891175833333333, 0
0.891176666666667, 1
0.891177083333333, 0
0.891177916666667, 1
0.891178333333333, 0
0.891179166666667, 1
0.891179583333333, 0
0.891180416666667, 1
0.891181250000000, 0
0.891181666666667, 1
0.891182500000000, 0
0.891182916666667, 1
0.891183750000000, 0
0.891184166666667, 1
0.891185000000000, 0
0.891185416666667, 1
0.891186250000000, 0
0.891186666666667, 1
0.891187500000000, 0
0.891187916666667, 1
0.891188750000000, 0
0.891189166666667, 1
0.891190000000000, 0
0.891190416666667, 1
0.891190833333333, 0
0.891191666666667, 1
0.891192083333333, 0
0.891192916666667, 1
0.891193333333333, 0
0.891194166666667, 1
0.891194583333333, 0
0.891195416666667, 1
0.891195833333333, 0
0.891196666666667, 1
0.891197083333333, 0
0.891197916666667, 1
0.891198333333333, 0
0.891199166666667, 1
0.891199583333333, 0
0.891200416666667, 1
0.891200833333333, 0
0.891201666666667, 1
0.891202083333333, 0
0.891202916666667, 1
0.891203333333333, 0
0.891204166666667, 1
0.891204583333333, 0
0.891205416666667, 1
0.891205833333333, 0
0.891206666666667, 1
0.891207083333333, 0
0.891207916666667, 1
0.891208333333333, 0
0.891209166666667, 1
0.891209583333333, 0
0.891210416666667, 1
0.891211250000000, 0
0.891211666666667, 1
0.891212500000000, 0
0.891212916666667, 1
0.891213750000000, 0
0.891214166666667, 1
0.891215000000000, 0
0.891215416666667, 1
0.891216250000000, 0
0.891216666666667, 1
0.891217500000000, 0
0.891217916666667, 1
0.891218750000000, 0
0.891219166666667, 1
0.891220000000000, 0
0.891220416666667, 1
0.891220833333333, 0
0.891221666666667, 1
0.891222083333333, 0
0.891222916666667, 1
0.891223333333333, 0
0.891224166666667, 1
0.891224583333333, 0
0.891225416666667, 1
0.891225833333333, 0
